Annual_Rainfall,Seasonal_Rainfall,Cloud_Visibility,Humidity,Temperature,Wind_Speed,Flood_Occurred
891.2,178.2,7.57,43.6,30.2,10.5,0
1928.0,1028.7,5.26,62.5,25.7,13.0,0
2333.3,963.6,5.49,60.0,26.1,8.8,0
2514.5,1401.0,4.58,61.8,30.0,17.9,1
1843.1,654.3,6.17,46.8,27.2,9.1,0
2224.1,1245.4,4.21,61.6,29.5,11.0,0
458.2,229.2,7.28,46.7,37.6,18.1,0
1739.2,1270.0,3.92,56.5,28.1,18.5,0
2517.5,1811.0,4.88,69.5,25.0,22.2,1
1512.4,974.3,3.93,62.7,30.9,11.2,0
2241.3,1144.9,5.19,70.4,25.7,13.4,1
2512.8,1980.7,3.25,76.3,32.6,17.8,1
1960.2,712.8,4.24,62.4,34.6,14.1,0
2319.3,885.0,6.45,50.1,29.5,16.9,0
1526.1,824.0,6.27,57.2,27.4,12.5,0
2055.4,1686.4,3.47,74.5,26.9,12.9,1
2627.2,1381.1,5.84,56.3,28.0,20.5,1
2309.9,1219.6,3.54,56.3,30.4,15.2,0
1789.4,674.6,4.29,61.0,33.6,3.2,0
2357.0,1563.9,6.03,58.7,25.3,4.1,0
2700.2,1794.0,4.59,60.1,30.9,20.0,1
765.0,493.2,4.24,56.9,32.7,5.8,0
3011.4,1428.9,3.75,69.6,27.2,18.8,1
1964.6,913.9,4.75,57.0,26.7,8.6,0
2497.8,986.2,5.44,55.2,30.1,14.4,0
3038.1,1701.5,4.24,64.1,24.9,15.5,1
1239.8,521.2,6.35,49.9,33.9,21.5,0
1703.4,696.2,5.32,60.4,27.0,17.7,0
1998.0,997.3,6.52,57.1,31.4,21.8,0
1651.4,811.3,5.27,65.8,29.9,12.8,0
3414.5,1657.5,5.17,60.7,26.5,22.4,1
1600.3,969.7,6.52,55.1,29.5,14.1,0
1811.1,1013.3,5.35,53.7,32.9,22.6,0
2343.1,1207.7,4.63,52.5,25.7,14.5,1
1358.5,777.0,6.93,51.3,29.0,4.1,0
1923.0,828.9,5.75,55.5,27.9,0.7,0
2422.2,1362.8,4.81,64.6,28.8,25.8,1
1967.0,1117.4,3.91,70.6,27.4,17.3,1
2134.6,789.0,5.19,55.2,24.9,15.8,0
1829.5,1224.8,5.35,66.1,26.0,23.9,1
1139.9,506.4,7.11,48.4,35.8,1.0,0
2425.1,1360.1,4.85,71.4,29.6,13.6,1
3428.5,2364.7,2.87,91.6,27.2,20.1,1
2212.9,1462.9,4.99,66.2,27.8,20.8,1
2357.7,1306.4,5.54,54.6,28.9,11.3,0
2684.9,1359.9,5.02,58.1,27.6,8.6,1
1311.5,870.4,6.59,55.4,31.6,5.7,0
3391.8,2140.1,3.13,76.4,27.4,27.1,1
2341.6,1114.1,5.34,61.7,25.9,9.9,0
3342.3,1519.5,3.82,66.6,29.3,13.4,1
1686.9,508.3,5.82,48.0,23.5,14.7,0
3472.6,1974.1,3.98,67.2,28.7,15.1,1
2742.6,1481.2,3.91,65.7,24.4,6.2,1
2587.1,1775.7,4.09,79.0,27.7,8.7,1
2363.8,1401.9,3.35,68.2,25.2,15.7,1
2026.0,1438.7,4.65,65.8,28.7,19.2,0
3040.4,1417.8,4.5,68.5,30.5,14.9,1
2298.3,1577.9,3.27,62.6,32.9,19.6,1
823.1,400.4,6.39,43.2,26.5,0.6,0
1418.0,912.2,6.19,49.8,32.8,3.9,0
2069.9,776.1,6.3,51.4,30.6,26.0,0
2417.0,1397.5,4.88,59.4,27.5,23.4,0
2160.4,673.7,6.11,57.8,32.7,16.5,0
3053.3,1581.4,4.67,62.0,27.7,13.1,1
834.2,502.9,6.71,43.1,33.0,9.4,0
2300.5,1121.5,4.71,69.3,26.5,14.4,0
927.4,393.2,7.47,43.5,29.2,18.1,0
2731.8,1779.9,3.62,68.9,30.8,20.6,1
2133.9,1147.1,4.7,60.7,33.8,17.7,0
2493.7,1225.0,5.09,52.4,29.1,14.0,0
1595.3,885.4,4.94,61.3,21.6,17.8,0
3095.6,2682.1,3.59,86.0,25.3,25.1,1
2929.2,2016.5,3.63,81.0,27.5,19.8,1
2608.5,1798.6,3.57,64.2,27.2,13.8,1
2109.3,1270.4,4.55,60.6,30.1,14.6,0
2605.9,1485.3,5.0,63.6,27.2,10.0,1
1705.2,447.6,5.62,48.6,33.5,10.3,0
2798.9,1311.3,5.04,51.9,25.5,16.0,1
3354.6,1651.6,5.47,66.6,31.9,3.0,1
2949.4,958.6,5.71,46.5,34.5,12.1,0
1689.3,694.5,6.65,53.1,27.7,4.9,0
2453.0,766.1,7.82,39.3,27.5,15.4,0
1294.8,706.2,6.21,40.0,31.6,15.9,0
2600.7,1685.9,3.33,71.4,24.6,15.1,1
2515.4,1717.6,4.34,63.7,26.6,21.1,1
891.1,534.5,5.85,42.5,34.1,14.6,0
1386.8,602.4,5.76,57.1,32.8,10.1,0
2001.8,636.9,5.83,52.0,36.5,20.8,0
1989.4,674.8,5.99,55.8,31.0,7.5,0
1353.4,538.3,7.49,47.5,28.9,19.9,0
2472.3,1096.1,4.9,73.3,29.6,12.9,1
2376.0,1261.3,5.74,56.2,28.7,10.1,0
2064.0,884.0,3.42,64.4,29.6,10.9,0
1670.9,987.0,5.93,55.1,29.7,7.0,0
2934.1,1532.0,6.71,54.1,25.7,21.5,1
3358.8,1851.6,1.49,72.0,28.6,9.0,1
1861.5,1278.5,5.48,62.0,24.9,23.6,0
1771.5,723.4,6.3,45.1,28.2,6.5,0
2543.8,1526.9,4.36,58.5,28.2,21.7,1
1949.4,1068.9,6.06,56.6,22.8,14.3,0
2102.4,1072.2,6.63,58.9,31.9,15.8,0
2717.8,1783.5,5.88,53.2,21.8,14.7,1
863.5,566.0,5.51,55.2,32.7,13.4,0
3122.8,1362.9,4.37,58.4,25.0,16.6,1
2250.9,1188.8,5.89,50.7,28.1,6.0,0
1912.0,1116.1,5.64,63.2,31.0,8.6,0
2137.5,1105.6,5.05,57.2,36.1,11.1,0
2173.7,1348.1,4.2,68.5,29.3,11.2,1
988.2,576.8,8.31,51.7,24.7,18.8,0
3246.5,2499.5,3.89,79.3,29.1,22.3,1
2228.9,816.6,6.82,51.9,29.4,8.0,0
2510.1,1343.7,3.58,64.0,29.1,12.7,1
2866.1,1263.9,4.7,57.4,30.8,12.2,1
1485.2,924.5,6.07,49.4,23.2,11.6,0
2531.4,901.0,4.64,57.8,30.0,6.7,1
2012.7,1190.6,6.55,57.8,28.0,9.9,0
2792.7,1324.9,6.1,61.0,32.6,20.2,1
710.9,328.4,5.77,51.7,33.4,11.0,0
2130.6,802.0,7.33,51.9,25.3,11.7,0
1778.0,878.7,5.72,53.9,33.8,13.0,0
2502.6,1702.1,6.68,63.1,29.5,17.5,1
2529.0,1383.3,4.82,64.3,24.2,14.6,1
1704.7,1066.0,5.73,58.8,29.7,17.2,0
1701.5,1275.7,5.81,65.5,32.2,17.9,0
2122.5,1234.6,6.4,55.9,25.5,5.6,0
1572.4,759.4,6.53,49.2,34.4,11.5,0
2789.4,1690.6,3.93,71.3,23.6,8.6,1
1941.6,941.0,5.93,56.3,27.5,17.2,0
400.0,195.8,6.6,37.6,28.7,13.7,0
1937.6,712.3,5.58,59.0,34.5,8.4,0
1473.0,973.9,5.4,45.1,28.3,12.9,0
1058.1,532.9,4.56,53.1,27.3,0.0,0
1333.8,762.7,6.5,44.4,31.6,18.2,0
2276.6,969.1,5.8,66.5,31.8,17.8,0
3130.0,1885.3,5.44,60.4,29.7,25.7,1
2419.2,1109.4,4.8,64.3,28.7,23.3,0
1775.4,946.3,7.05,54.4,30.6,6.1,0
2519.1,1650.9,4.14,63.7,26.3,22.8,1
1878.6,1211.5,3.56,60.2,34.3,23.8,0
1713.8,938.0,3.62,58.5,33.3,4.4,0
1391.9,470.2,5.85,42.0,34.2,9.7,0
973.7,876.3,6.73,48.9,32.4,10.8,0
1927.1,1463.6,3.97,66.9,30.2,21.5,1
2310.6,1471.2,5.83,52.9,24.9,2.0,0
2132.4,980.1,7.12,51.9,31.7,24.5,0
1908.8,1023.8,3.33,74.3,30.0,13.2,0
1538.0,745.6,6.74,45.9,34.1,17.8,0
2625.8,1842.4,4.07,75.8,30.2,18.2,1
1278.0,743.2,5.52,48.2,32.0,15.2,0
2743.2,1250.6,5.98,62.7,24.1,1.2,1
1498.4,739.5,5.46,55.5,30.0,9.9,0
1673.3,1145.4,4.5,64.8,27.7,19.6,0
1173.3,870.6,7.52,52.5,30.8,14.7,0
1849.0,1356.1,4.52,73.2,27.7,5.9,0
2882.7,1847.4,5.1,65.5,26.9,18.9,1
2560.9,1330.9,5.96,62.3,30.3,10.7,1
2884.9,577.0,5.61,50.5,29.4,5.9,0
2565.5,1502.5,6.16,56.9,28.9,7.5,1
1427.4,784.8,5.61,50.6,25.6,16.2,0
1968.4,1115.7,4.83,58.5,27.0,21.1,0
1653.9,920.3,5.63,51.9,31.9,26.0,0
3131.4,1223.9,3.63,73.9,25.5,6.1,1
1362.2,840.4,6.81,48.2,33.8,17.4,0
2825.6,1768.4,3.96,74.9,30.9,23.1,1
2825.1,1785.1,3.46,73.2,27.1,14.7,1
3480.7,2309.8,3.88,76.2,35.7,15.7,1
1913.2,1191.0,5.35,53.5,33.0,8.3,0
2698.6,1351.5,5.0,56.6,26.1,12.6,1
3797.2,2056.2,4.02,69.2,29.5,21.0,1
1767.7,991.5,6.66,44.9,29.9,21.8,0
1125.5,633.6,6.87,43.9,28.2,18.3,0
884.0,592.1,6.54,40.4,27.4,1.7,0
2698.9,1692.9,4.48,74.7,31.1,12.9,1
881.8,704.8,5.58,54.8,28.6,19.8,0
1939.4,1580.2,3.7,69.5,28.1,12.6,1
2506.1,1402.3,3.43,65.6,26.0,15.7,1
2329.6,465.9,7.14,48.3,28.7,0.4,0
2497.8,1744.5,3.68,76.2,27.6,24.9,1
2355.6,1142.8,5.72,54.3,30.6,3.1,0
3095.2,1404.7,5.64,62.7,21.0,6.2,1
1533.4,770.0,5.22,56.6,30.3,18.7,0
1726.1,856.8,5.22,45.5,27.8,24.4,0
1659.1,1034.4,4.23,74.8,33.8,12.2,0
2781.1,1009.2,5.75,56.0,38.5,13.5,0
2830.3,1190.6,4.94,59.6,28.2,20.3,1
2515.9,1487.3,5.37,70.9,23.4,18.2,1
3028.4,1892.0,1.66,75.2,28.0,16.6,1
1375.4,862.3,6.64,53.8,29.4,10.0,0
3367.1,1533.9,5.21,64.9,34.4,7.4,1
3266.3,1413.0,5.84,53.2,33.8,17.5,1
2714.9,1328.2,2.55,57.5,31.6,15.0,1
3447.3,1995.2,4.68,74.5,25.7,16.8,1
1040.4,757.7,4.93,54.6,32.3,6.3,0
1832.9,557.8,5.35,56.1,31.5,5.8,0
1685.3,882.3,5.64,53.1,30.7,16.8,0
2705.0,1055.2,6.34,48.3,24.9,19.3,0
1464.9,515.3,6.41,54.4,34.0,9.0,0
2730.2,1818.4,4.27,77.2,28.2,15.8,1
3159.4,1944.1,4.23,75.9,27.3,14.0,1
2686.6,1622.5,4.76,64.5,26.5,22.9,1
2398.6,1584.3,4.45,71.2,26.0,17.2,1
1508.5,742.8,3.65,72.2,31.3,14.5,0
1607.2,800.5,5.21,53.3,24.9,14.7,0
3074.7,2497.6,4.29,71.4,28.7,20.4,1
2745.5,1428.8,5.73,58.9,25.6,9.2,1
2172.7,1386.6,5.2,65.5,22.7,9.9,0
1907.5,1050.6,5.71,46.9,35.1,20.8,0
781.9,256.6,7.43,45.0,28.8,5.1,0
1450.4,441.9,5.37,49.2,28.8,8.1,0
3538.0,1700.1,4.58,75.9,31.5,10.9,1
1303.7,882.2,4.97,61.7,35.5,5.7,0
2332.6,1503.6,5.67,68.8,24.0,12.0,1
2905.2,1916.5,3.69,57.1,24.8,29.1,1
1321.6,570.3,7.27,54.5,28.0,15.2,0
2329.3,1732.8,3.72,71.5,30.8,14.7,1
2856.5,1240.3,4.72,61.0,34.1,21.6,1
2208.7,1271.2,5.96,49.6,25.9,14.4,0
4207.9,2309.1,3.11,71.6,31.0,29.3,1
1032.0,546.1,6.72,41.6,28.6,24.4,0
2941.1,2090.0,3.96,60.8,28.2,26.1,1
2079.0,967.6,5.02,55.2,26.0,14.1,0
2740.3,1063.4,6.15,51.9,29.2,18.3,1
2508.9,1385.9,3.06,77.5,28.5,16.0,1
1686.8,846.8,5.24,52.3,29.1,1.8,0
2360.3,2124.3,2.01,81.1,28.3,16.2,1
899.5,567.7,6.51,39.5,27.7,5.5,0
2622.3,1313.4,6.28,57.5,26.3,11.4,1
2408.7,1019.5,4.78,56.6,31.0,24.6,0
2647.1,858.6,5.56,48.0,34.1,19.6,0
2940.7,1255.6,5.43,57.2,29.1,17.8,1
2457.3,1385.4,4.68,60.5,30.3,20.8,1
2303.7,1661.6,6.3,64.7,30.5,6.1,1
1583.3,1083.9,4.48,68.2,32.0,18.6,0
1701.4,982.6,5.67,57.7,26.9,19.3,0
3030.7,1549.4,5.16,67.2,26.1,3.4,1
3205.4,1866.4,4.59,72.6,25.7,23.3,1
2033.3,991.8,5.47,59.3,35.5,5.1,0
2232.2,1688.0,4.28,66.0,29.7,5.8,1
1566.8,826.2,7.57,51.1,31.5,20.7,0
3020.9,1630.2,4.33,66.6,29.4,11.3,1
2665.8,757.4,5.09,58.8,26.3,8.0,0
3558.9,1873.9,3.08,76.2,33.5,24.6,1
1585.2,1031.0,4.2,54.8,31.1,12.1,0
1935.4,816.5,6.17,57.4,32.3,11.6,0
2362.0,1086.3,3.59,55.9,24.2,13.0,0
2652.5,1711.2,4.32,67.1,30.4,19.9,1
2049.0,763.9,5.96,49.2,29.2,11.0,0
1588.9,1075.6,7.27,55.8,25.6,14.8,0
2817.0,1369.5,2.88,69.6,26.0,12.8,1
2704.8,1361.5,4.16,61.9,25.1,17.9,1
1558.6,647.0,5.95,51.0,26.7,13.6,0
3148.8,1874.7,4.52,60.8,27.9,30.1,1
3019.1,2551.7,2.63,78.2,25.0,20.3,1
2294.0,1476.8,4.77,61.8,29.6,15.3,1
2255.7,1006.7,4.86,50.8,34.7,15.2,0
2587.8,1776.0,4.51,68.0,27.6,23.9,1
1596.8,817.6,4.16,50.3,23.4,6.1,0
2221.0,1587.9,4.49,65.4,27.6,17.7,1
693.3,448.4,5.92,47.8,34.6,0.0,0
2813.5,562.7,7.47,43.1,30.5,9.6,0
1107.0,475.4,7.98,45.1,35.5,17.2,0
3252.4,2157.4,3.3,74.4,28.4,16.0,1
1968.9,1118.7,5.95,64.7,23.9,15.5,0
2051.8,876.4,5.37,55.3,30.3,9.8,0
1760.6,834.5,5.31,49.1,31.0,7.6,0
1998.4,642.0,7.36,52.5,33.8,17.5,0
3193.0,1722.3,4.02,77.3,33.5,11.6,1
458.5,373.8,6.19,51.4,33.9,11.9,0
3093.9,2000.5,4.18,74.7,28.7,21.3,1
2436.6,1980.6,3.8,75.5,29.5,14.2,1
1355.1,888.8,5.05,62.6,29.5,14.0,0
1447.3,974.5,4.06,61.8,25.4,8.0,0
3373.5,2654.6,2.31,85.1,26.1,26.3,1
1538.1,915.6,5.72,60.8,31.0,5.3,0
1392.7,734.7,6.33,45.1,26.7,10.2,0
2996.1,2019.1,5.18,62.7,31.4,18.0,1
2437.0,1765.5,4.49,68.7,31.0,24.8,1
1543.5,760.0,5.2,52.4,26.1,13.2,0
2351.6,1089.8,4.55,53.9,33.6,20.0,0
1482.0,839.8,5.32,58.2,29.2,16.1,0
2970.6,1930.2,4.34,59.2,25.3,22.3,1
2943.0,1900.5,4.52,66.7,30.9,16.9,1
2572.4,975.2,5.2,52.4,29.6,19.7,0
2453.2,1912.0,4.2,60.2,33.3,16.8,1
3432.8,1623.9,4.7,74.5,25.7,6.9,1
2199.8,1139.9,5.98,49.8,24.2,13.2,0
1372.7,606.3,5.87,46.0,29.8,14.2,0
2514.6,2197.3,3.16,80.0,29.3,10.9,1
3660.2,2119.5,4.49,77.2,24.4,14.8,1
1489.7,667.2,6.79,43.8,26.5,4.4,0
1947.0,1272.7,5.26,64.1,29.8,20.0,0
2491.5,1600.3,3.8,66.9,24.0,27.2,1
2162.3,1140.5,5.13,71.9,30.3,13.3,1
1512.4,984.4,7.24,57.9,28.7,16.8,0
2985.3,1346.3,4.38,60.3,30.4,18.7,1
3824.0,1877.0,3.48,64.4,23.6,28.0,1
2337.3,721.7,6.45,46.9,34.2,8.2,0
1567.2,613.0,7.22,44.7,30.0,10.2,0
1115.7,855.7,5.12,61.7,32.3,10.8,0
2380.6,1778.2,3.38,68.1,30.8,18.6,1
2972.7,1658.5,4.1,69.5,24.7,32.5,1
2532.6,1898.3,3.87,78.9,30.3,19.0,1
2198.3,1166.8,5.91,44.2,25.1,9.5,0
1787.5,930.9,5.59,62.3,25.8,6.4,0
1435.5,799.3,6.77,52.9,36.1,20.1,0
2784.3,1489.6,4.72,66.0,31.9,11.4,1
2839.6,1488.5,5.04,58.4,34.8,20.5,1
1118.0,768.3,6.9,47.5,29.1,8.3,0
3312.9,1881.8,3.16,72.5,28.0,11.2,1
2601.8,1653.5,2.67,80.3,29.8,21.1,1
3179.7,2142.4,2.98,79.7,27.1,16.5,1
1260.5,752.0,5.02,59.4,28.0,14.8,0
1243.9,539.3,5.74,47.3,28.1,14.1,0
2095.7,812.4,7.56,49.2,30.8,15.9,0
2551.9,1449.1,6.84,58.1,25.5,14.7,0
3457.5,1830.5,4.06,65.8,24.5,22.6,1
2694.3,1510.1,5.61,51.4,29.7,11.1,0
2030.1,1112.7,5.49,53.1,29.2,0.0,0
1481.5,1274.2,6.19,56.7,31.9,19.5,0
3061.0,1194.9,6.32,57.7,28.0,15.8,1
1524.7,474.5,4.93,48.2,29.2,7.1,0
3339.9,1970.2,4.14,73.1,28.8,10.4,1
2000.9,1010.1,4.47,55.8,27.3,1.6,0
3313.4,1948.0,5.59,67.1,25.6,19.4,1
2675.3,1658.8,5.6,54.3,26.4,27.4,1
2104.1,1481.5,4.31,59.8,28.0,15.6,0
1836.4,677.9,6.28,44.8,35.8,9.7,0
1961.4,947.7,5.19,57.7,25.7,13.3,0
2499.8,1503.5,4.73,69.1,32.4,29.7,1
2254.0,1448.1,5.22,68.4,30.9,20.8,0
1784.3,1451.0,3.54,67.3,33.4,10.7,1
2084.1,1385.2,6.41,61.0,38.2,16.1,0
2255.0,1224.9,6.66,56.1,33.5,17.0,0
709.9,314.6,6.29,40.5,34.1,3.5,0
2520.7,1215.7,5.86,50.1,25.3,19.5,0
1514.2,725.1,6.94,57.3,26.8,7.2,0
1392.7,875.5,6.8,52.7,31.1,3.9,0
1018.9,591.8,6.46,41.8,25.6,11.8,0
944.3,369.4,7.58,40.8,33.0,9.6,0
1251.2,622.7,8.92,44.6,24.2,11.6,0
1703.7,1116.4,5.4,57.8,32.9,9.8,0
3567.3,2112.5,2.71,79.6,26.2,16.3,1
1831.9,1132.5,5.59,55.7,29.8,21.2,0
2324.4,1385.2,6.03,48.3,26.6,18.6,1
2480.3,1848.3,3.77,67.9,22.1,12.8,1
2291.7,1325.4,5.4,59.9,32.7,3.9,0
2145.8,1080.8,4.48,55.6,33.5,8.7,0
1363.3,600.0,5.93,45.7,29.6,12.4,0
3215.6,1864.9,4.6,70.6,29.7,14.9,1
3465.0,890.9,4.28,54.4,28.8,8.8,1
1022.1,539.6,7.03,48.3,31.6,7.5,0
1483.2,779.1,4.11,54.7,32.5,12.0,0
2004.1,774.1,4.7,49.6,31.9,17.1,0
1524.8,668.8,5.89,47.6,34.5,11.8,0
2554.2,1653.0,4.09,74.3,29.8,17.8,1
1690.2,976.4,6.39,58.7,29.9,12.2,0
3715.5,2088.9,3.41,77.8,24.9,16.9,1
3033.4,1779.9,3.51,75.3,26.5,23.5,1
2348.8,1317.9,5.24,63.9,31.4,20.0,1
2918.9,2040.7,2.7,77.6,22.8,31.9,1
2974.1,1679.8,5.17,56.9,31.5,21.3,1
1805.2,677.0,5.02,51.9,29.6,8.9,0
1628.6,1214.3,5.31,58.0,26.8,9.5,0
2254.7,1340.3,4.15,71.1,25.6,21.4,1
2803.1,1343.5,3.92,66.7,31.0,10.8,1
2297.3,918.0,6.06,50.6,29.9,18.1,0
1096.1,654.9,6.08,52.5,35.3,7.2,0
1638.0,877.9,6.6,54.8,26.2,15.1,0
2148.2,1587.3,3.07,67.7,26.6,10.7,1
2147.0,1091.7,5.74,51.0,29.2,18.9,0
3580.8,1609.6,3.75,67.5,26.1,9.8,1
1229.8,808.6,6.64,51.3,30.2,14.3,0
2553.9,1688.2,4.86,68.2,29.1,16.5,1
3242.4,1848.9,4.82,64.7,29.2,19.2,1
3790.0,2392.1,2.88,74.1,31.1,19.3,1
1916.9,1045.6,5.67,63.5,25.7,11.5,0
2544.0,1470.6,3.96,56.8,29.7,17.3,1
2598.8,1792.7,3.23,62.3,26.0,12.2,1
2336.8,1460.6,3.76,62.6,30.0,10.3,1
2130.8,1128.7,5.61,53.1,30.7,12.3,0
2505.2,1784.4,5.13,62.7,25.0,15.8,1
427.4,113.8,4.58,42.4,29.0,2.6,0
2677.4,2131.9,5.33,64.5,28.7,25.7,1
2288.3,790.1,6.41,46.4,30.3,10.5,0
2044.3,970.5,3.46,67.6,29.1,12.2,0
3632.8,1980.2,3.78,73.9,29.4,11.4,1
1727.5,919.8,6.85,50.0,32.1,25.7,0
1917.8,1286.4,5.35,62.7,27.5,29.9,0
3594.1,1520.5,5.3,67.3,26.0,12.0,1
1617.6,940.3,4.12,60.7,26.1,20.7,0
1814.9,872.3,5.46,52.9,30.1,12.4,0
2097.1,1227.7,4.0,65.2,24.9,24.6,1
2788.5,1512.0,6.9,51.5,28.8,18.7,1
2345.5,1316.2,5.96,54.3,32.6,16.1,0
1295.2,626.9,8.36,50.8,29.5,0.0,0
1827.5,893.3,5.19,56.0,28.3,7.8,0
1774.9,1037.4,5.27,50.8,35.6,14.1,0
2145.9,1423.3,4.6,63.9,33.3,17.3,1
2498.1,1194.6,6.57,55.0,27.0,7.5,0
2492.7,1111.1,5.17,55.8,29.9,10.0,0
956.8,596.7,5.87,55.5,31.6,14.7,0
2944.8,1608.1,4.21,70.7,28.9,8.9,1
2376.8,1544.1,5.07,58.3,33.9,17.6,1
3169.2,1398.6,4.78,55.6,29.1,23.4,1
2510.9,844.8,5.85,50.8,30.8,15.1,0
2970.9,1444.0,4.65,62.5,30.8,18.3,1
2526.6,1157.3,5.54,54.2,32.9,2.5,0
3142.4,1698.6,4.68,72.9,30.9,12.8,1
2565.6,1215.0,6.43,61.2,30.8,27.3,1
2131.5,1361.8,4.08,63.8,24.2,12.2,1
3790.7,1953.8,4.15,63.1,26.1,26.8,1
2822.3,1603.2,3.37,72.2,30.8,13.5,1
2601.6,1480.1,6.06,46.3,29.4,14.8,1
1306.6,749.2,5.17,56.8,32.8,15.4,0
1298.2,710.2,5.81,56.8,36.0,12.7,0
2404.9,1470.0,5.81,60.5,25.1,18.7,0
2301.9,1046.2,2.9,64.1,33.0,9.1,1
1770.1,1270.8,5.5,59.6,28.1,8.4,0
2298.7,1199.0,4.8,59.2,32.1,9.5,0
3312.0,1300.4,5.25,62.5,28.9,12.2,1
2686.8,1538.4,2.57,83.3,34.9,15.4,1
1401.3,627.6,6.54,57.9,31.0,17.8,0
2121.9,1336.5,5.4,65.2,27.0,16.2,1
1636.5,1334.0,5.81,55.5,30.2,18.5,0
1928.6,878.7,6.31,54.7,31.0,13.9,0
1910.5,1127.0,5.06,52.8,32.8,7.7,0
1865.6,633.1,5.3,54.9,31.9,11.7,0
1321.4,798.7,6.41,53.4,37.6,13.3,0
2110.6,936.5,5.49,48.0,29.5,17.9,0
1807.6,858.6,6.89,54.0,29.7,6.5,0
400.0,167.1,7.02,37.5,29.8,0.0,0
3637.1,2319.9,3.66,77.4,27.0,22.3,1
2962.1,1987.2,5.92,66.1,28.2,21.5,1
1936.6,1070.6,4.83,57.0,30.4,13.0,0
2213.2,987.7,5.29,60.0,29.9,13.8,0
1379.8,1022.1,6.36,55.7,27.8,19.1,0
3387.0,1557.9,5.52,62.1,25.8,14.1,1
3528.1,1025.1,5.14,57.3,28.5,12.2,1
2309.7,1397.4,4.16,66.1,32.2,16.5,1
2916.5,1217.4,5.44,52.5,33.3,7.6,1
2322.7,1553.0,5.65,66.0,28.2,16.0,1
1264.3,637.5,5.36,57.9,27.7,11.3,0
1911.7,1189.9,5.03,62.1,29.0,24.6,1
2292.3,1646.3,4.08,66.2,34.5,15.6,1
1881.8,762.0,6.22,55.8,33.3,13.6,0
2046.9,986.8,5.48,58.2,31.4,19.2,0
2136.0,1155.4,4.15,62.7,32.2,9.6,0
2143.4,1574.3,4.64,52.6,33.0,25.3,1
2236.6,1053.4,4.49,47.2,26.1,24.6,0
1457.6,697.7,4.95,57.0,29.2,11.8,0
1698.1,1031.4,6.74,47.2,28.1,10.7,0
1300.8,625.3,7.05,52.2,32.3,21.3,0
2884.5,1639.3,5.16,63.6,28.7,22.1,1
726.0,264.1,7.62,38.2,33.7,10.0,0
3007.5,2453.3,2.85,80.6,24.9,30.6,1
3170.4,1231.0,5.68,60.6,33.3,23.0,1
1988.5,1016.9,4.84,68.6,29.5,11.8,0
400.0,218.4,8.54,39.7,33.6,10.7,0
1947.1,1517.8,3.98,72.5,32.1,20.1,1
2155.1,842.7,6.72,55.4,33.4,13.0,0
1492.6,1176.2,6.21,54.5,30.4,6.4,0
1839.3,1178.8,5.48,63.3,31.8,9.1,0
3271.1,1962.9,2.07,74.2,32.7,11.1,1
2665.4,1151.1,6.0,58.3,30.9,17.5,0
1552.8,960.5,5.38,56.7,27.6,6.4,0
1081.7,501.0,6.26,44.3,32.6,12.0,0
1971.1,1383.7,4.05,56.8,28.7,26.9,1
2050.6,888.9,5.39,58.5,22.9,21.6,0
2547.3,1366.4,5.04,60.1,30.3,4.8,1
1825.3,882.3,4.72,53.4,30.3,5.4,0
2558.0,1103.8,4.06,59.0,32.9,9.6,1
3554.6,2271.2,3.68,77.3,24.6,14.0,1
2770.9,1702.0,5.65,58.2,23.6,7.8,1
2166.3,1505.8,4.3,71.4,29.1,16.5,1
2071.8,697.0,6.9,51.7,31.5,16.2,0
1950.3,1321.7,5.01,59.6,29.3,21.3,0
3026.4,2574.5,2.67,83.0,26.2,19.9,1
1760.9,873.1,4.91,55.1,26.8,11.4,0
2231.7,1734.9,2.73,71.9,27.6,20.0,1
2235.8,1159.1,6.52,61.4,28.3,14.0,0
1848.8,712.3,6.61,55.5,33.6,16.9,0
1239.3,636.1,4.46,58.1,31.7,14.2,0
2426.1,1639.5,4.21,71.1,27.4,15.1,1
2157.3,969.5,5.57,54.3,35.0,2.4,0
2550.2,1218.9,5.42,52.4,28.4,24.0,1
1826.5,1134.7,4.28,67.8,31.1,10.4,0
3054.6,1681.1,4.79,65.0,27.7,19.8,1
1586.3,983.7,6.41,52.6,34.6,2.1,0
3398.4,1966.1,4.97,60.5,27.8,19.2,1
976.7,593.4,5.97,51.4,31.0,12.0,0
2504.3,1247.5,4.93,60.5,28.7,16.0,1
2532.8,1463.5,6.14,53.9,29.2,34.4,1
1643.1,720.9,6.18,54.0,34.0,8.3,0
2497.1,1759.5,4.53,64.7,30.5,23.0,1
3095.7,1467.0,3.59,79.2,28.7,19.5,1
648.2,444.3,6.97,43.6,36.1,6.5,0
2551.9,1332.0,4.78,58.3,31.6,20.4,0
454.7,261.1,7.79,38.9,30.1,8.5,0
1524.0,747.7,4.55,59.4,26.1,17.5,0
3340.4,1430.0,4.64,60.2,27.5,27.9,1
1792.8,610.7,6.97,45.2,31.8,12.4,0
1378.3,583.5,5.02,53.4,32.5,9.6,0
2061.4,1053.7,4.76,48.3,33.7,20.3,0
3647.5,2098.9,3.48,76.7,23.9,28.4,1
917.8,616.1,4.06,60.4,29.3,6.2,0
